Datetime,Tweet Id,Text,Username
2023-04-15 01:11:31,1647044948888547328,"8. The Legend of Nigger Charley

dir. Martin G. Goldman https://t.co/GBdg6ySZT2",ZachariahLives
2023-04-15 00:50:57,1647039773649846272,Fear Factor was peak american game show television,godofarkansas
2023-04-15 00:45:06,1647038301466157056,It feel like every white actor got a role where they say nigga or nigger. What’s up with that,NeedsMoreDomo
2023-04-15 00:41:04,1647037288466071557,There's nothing more satisfying than calling someone a nigger over the internet,vrtester
2023-04-15 00:05:04,1647028229839134720,i be tryna play call of duty until a 7 year old calls me a nigger,globoycarlo
2023-04-14 23:49:52,1647024403576758279,YUP in my black tee,godofarkansas
2023-04-14 23:10:38,1647014527601455104,@XxMeat_RiderxX Me saying nigger🙏,ASPENYLike
2023-04-14 22:48:53,1647009054529814529,"im doctor stirling archer, maker of tin plates and i run the pathos of this city with an iron vest and in wanting to lose the day away i grip as hard as a pack of niggers would clutch at their straws which is pretty damn off i have to say - handsdown",morganread544
2023-04-14 22:14:40,1647000443426332672,"@luck_enzy @simon_ekpa @UN @yleuutiset It will not be like the zoo, there are Igbo people in nigger delta and there are Igbo people in aqua cross. They are recognized as Igbos and not any other tribe",ironymuzik
2023-04-14 22:02:16,1646997323107401728,"@SmitePro So we ban him indefinitely (rightfully so) but let SoT play after a small suspension after he said the n word MULTIPLE times including ""I hate niggers"" got it 🫡",SasukesBlade
2023-04-14 21:58:19,1646996328780554243,@tronko_la @ him like a adult you nigğĕř,Zachary47485382
2023-04-14 21:21:17,1646987010173796357,"@atrupar How this played out: He said ""n-word"", meaning nuclear, then said ""2 n-words"", absent-mindedly, because the phrase ""n-word"" was now in his mind. Then he realised he'd kinda said ""nigger"", so blurted out ""nuclear"" to clarify, even tho that 2nd ""n word"" still hung in the air. Sad.",Choostas
2023-04-14 21:16:21,1646985769041686528,Whew Chile @NICKIMINAJ &amp; @icespicee_ got me tired from streaming 80th today in the afternoon..😮‍💨 https://t.co/wDhK4KC7H6,LittlePanda232
2023-04-14 21:14:51,1646985390178418689,the way I just be telling people the wrong shit at work🤭🤭,RETIREDHEAUX
2023-04-14 21:10:11,1646984218252136448,@SeaAngelSlug me when she says she hates niggers https://t.co/vTfWKhZquI,hoxinzz
2023-04-14 20:59:26,1646981510698770432,"@xumist so they basically called me a nigga, a nigger, a slave, a negro, a 깜둥이",hostifge
2023-04-14 20:59:03,1646981413877719040,nah clubhouse was wild.. there was really a room wit a bunch of black comedians who changed their pics to white people and were “nigger bashing” for like 2 hours straight 😂😂😂 tory lanez stumbled in the room and a well known comedian kept callin him “tiny nigger tory” 😂😂😂,iamkayfranklin
2023-04-14 20:40:44,1646976806078095360,"He said ""nigger"" I'm weak 😂😂😂",Karma_King16
2023-04-14 20:30:18,1646974179357470722,People can call you a nigger on social media but when you call them fat you get flagged for hate speech. Please bring back shame and bullying,IAM1440
2023-04-14 20:20:01,1646971590305894407,feeling so lonely today,saintlygarfield
2023-04-14 20:04:46,1646967752811335709,"i think durags are one of the worst shits ever created, BUT i do feel like a thorough nigger when i got mine own. https://t.co/lfT9gY4cC7",davionmoses_
2023-04-14 19:53:54,1646965018708135940,Every single person in this video just called me a nigger,QueerEIizabeth
2023-04-14 19:53:14,1646964853918056449,@laizer_omben Fresh vp,MrDepalitto7
2023-04-14 19:52:41,1646964711638945813,"catholic school is so fun bc i had a teacher tells how she got a student expelled and had an exorcism put on said student bc they were experiencing depression, wrote nigger on the board then excused our class of being Jim Crow jrs then tried to convince all the black students",vampilled
2023-04-14 19:44:31,1646962656744558609,Thank God I chose the red one . This Nigger almost ruined my top . It was never gonna be fun out in public  #ThaboBester https://t.co/CcDs226GKr,Solphendukaa
2023-04-14 19:40:21,1646961608839557121,Maguire's name should be in capital letters,AD_maiauduga
2023-04-14 19:37:44,1646960950648492033,@niggers_ass @GAT0RADE_BR0Z @BlueFolf You are literally committing a crime btw also I'm white also none of us care to see your tiny 3 inches,ComicalBahamut
2023-04-14 19:27:52,1646958467645689858,My white plug hit me up he call me nigger,yngstrzyy
2023-04-14 18:59:21,1646951292818935823,who called you a nigger gang? 😭,milkisban
2023-04-14 18:58:01,1646950955114549267,Bruh said nigger😂,sladewewe
2023-04-14 18:18:32,1646941021916241950,"Funimation really just let him nigger it up in the studio and went “Yeah that works”

HUH?",dbshinnin
2023-04-14 18:14:22,1646939969603375104,im a dirty nigger,danielp0rnl4ver
2023-04-14 18:10:52,1646939089495797760,@MoNDefense @iingwen Taiwan is a province of China 🇨🇳. Tsai must be arrested,Russia2_mrf
2023-04-14 18:05:45,1646937804830810114,@ANI Forget WestBengal guess what is going on in Karnataka 🤠,Russia2_mrf
2023-04-14 18:01:45,1646936796729581573,want to k word,saintlygarfield
2023-04-14 17:57:09,1646935636656398352,@i2xz_ OMG niggers😱 https://t.co/55Z99lZ1zc,i3lqx_
2023-04-14 17:42:31,1646931955236372480,@ThotKingWaffle Just for family purposes lmao imagine u marry a white/asian/latina and 7 years into the marriage you find out your in laws calling you a nigger,RepPrada
2023-04-14 17:38:43,1646930998758875137,"The urge to reply to certain posts with ""nigger"" is crushing me",fardballoon
2023-04-14 17:34:48,1646930012975824896,1st tweet calling non believers non believers and y’all out here like “how can i prove that he called me a nigger??” he didn’t. but I AM.,ouminous_
2023-04-14 17:27:10,1646928094161252353,"@JackSanders2022 @NoLieWithBTC Easily explained. This white guy who supported the BLM movement that day is what a racist calls ""A NIGGER LOVER"" and they sometimes get it worse than black ppl from a racist. So he still falls in the same category as a racist. He still should not b pardoned",darnell342
2023-04-14 17:19:41,1646926209790664707,@me2019_just @AldiUSA DID YOU JUST CALL ME A NIGGER?!?,Angel_O_Mayhem
2023-04-14 17:09:34,1646923663772377109,@regubchuwa True,MrDepalitto7
